eta1,beta1,r1,eta2,beta2,r2,chi_eff,beta_eff,lambda0,solver_success
1.791800357480359,0.5787122113778476,0.5784744189988197,1.0,0.5,1.0,1.1899397189129366,0.5277595254092127,1.9646293397556824,1
2.9821080859270945,3.7763301480211204,0.1014882949563944,1.0,0.5,1.0,1.0027723866764942,0.5076095345753393,2.3843777799613246,1
1.1840652248101784,3.0750238789364195,0.5596069340462145,1.0,0.5,1.0,0.9749129681206976,11.771910080137859,8.095093308292974,1
3.661308347434158,4.469696523650863,0.714423921319918,1.0,0.5,1.0,1.3330065604517198,13.551278606807427,4.938643421286203,1
3.24791761454183,4.9706724442998205,0.3694060173147604,1.0,0.5,1.0,1.165544253977337,1.1445812600381082,1.9206550011083625,1
1.5839059266264297,1.3429111817352424,0.6026130426757588,1.0,0.5,1.0,1.1576851677519315,0.8244471757984054,1.993469818799972,1
1.0377980374355091,2.0395124059072263,0.3754574673655122,1.0,0.5,1.0,1.0025455448523366,0.6582933002946374,2.3599041257406683,1
1.0366130423999498,4.145194664875985,0.7671059206131953,1.0,0.5,1.0,1.0186593044978758,2.7754196370522464,2.0488348324817096,1
1.6312801802030128,0.4456995022256549,0.6017818354997353,1.0,0.5,1.0,1.167592659966688,0.4794565541885331,2.0143489680245596,1
1.4179963738957615,2.917543569526957,0.41254980157366195,1.0,0.5,1.0,1.038172258683506,0.8513258088714248,2.2358323518284022,1
4.373100187280626,1.5587657819806122,0.5158266199100178,1.0,0.5,1.0,0.528435021379039,-0.374662878515857,8.413623721195222,1
0.8693540268761877,1.8222463948701983,0.8223073096704928,1.0,0.5,1.0,0.9212223679396827,1.422621461240808,2.4534572915950625,1
1.1541511839186775,3.764315523673284,0.4602909824406195,1.0,0.5,1.0,0.9776039271784815,28.78117833467247,7.772731385289423,1
3.0394859065059228,4.472578245785004,0.8210023178917653,1.0,0.5,1.0,1.7203883374363054,7.616293011472382,4.172969869668805,1
2.4612962194696544,4.968984167397105,0.3275552895237861,1.0,0.5,1.0,1.0708791656670091,0.8977355469234659,2.1468586435852552,1
1.5028368046658234,3.081076710331484,0.572329598871735,1.0,0.5,1.0,0.9357519161616844,16.391240271187613,8.10039279377886,1
2.8430868107122693,1.53532461492973,0.4466952192351109,1.0,0.5,1.0,1.2270973154601008,0.7255059157013423,1.8643837858795649,1
2.9590097782481672,0.1329343889844109,0.15197111168882255,1.0,0.5,1.0,1.0091995427300147,0.49707791403927587,2.3674688353505586,1
0.6737104187439105,4.194767855359627,0.595923996674859,1.0,0.5,1.0,0.9179662548261479,1.7476526099498337,2.414498802107684,1
1.9097888015953206,2.872369216817192,0.8018186566327885,1.0,0.5,1.0,1.239972955029953,4.932470593779436,6.187504640137141,1
0.9482311657948904,0.981518658227043,0.36385917178206106,1.0,0.5,1.0,0.9969023382134647,0.5432513254826274,2.395442222493296,1
2.561819983926571,1.7902205500657549,0.778757476051099,1.0,0.5,1.0,1.8401153511119244,1.365247007788325,1.226706260648841,1
2.9548127538597506,0.38214440033791985,0.31041082291285205,1.0,0.5,1.0,1.0806801787093099,0.491114089756522,2.181780699854063,1
2.782384429093388,3.7948416488805385,0.6029836549700387,1.0,0.5,1.0,1.506567779279527,1.937449316533979,1.4301892075357527,1
4.982699813427905,1.6124883041015576,0.595931078035524,1.0,0.5,1.0,0.6340906354504257,-2.0964972983050143,7.364103668854391,1
4.816536767203912,2.237950214786186,0.2288540194968766,1.0,0.5,1.0,1.0673291796919706,0.5620401096569472,2.201779163741078,1
1.5340016769424099,2.014079826199499,0.1997773219151971,1.0,0.5,1.0,1.005499647616137,0.5254376760379458,2.37339182498496,1
2.6381827495366132,4.850091499740957,0.8025752467669222,1.0,0.5,1.0,1.5193718588716876,9.951437998691521,4.541727674583078,1
3.183018693674737,4.684907106666037,0.6028588195040732,1.0,0.5,1.0,1.6274983889792598,2.375109965018351,1.2996236134468513,1
0.8631048489624147,3.272513019326941,0.5706990982971037,1.0,0.5,1.0,1.0160703879411037,11.108362015208066,7.933221229179056,1
3.405058749589947,1.2970831925670283,0.6861930668971115,1.0,0.5,1.0,0.8266875602046366,2.8857272703147574,7.6277348236496065,1
2.9015842667540324,4.835105432614741,0.2027558718949937,1.0,0.5,1.0,1.021614070955905,0.58815143620598,2.3170948954685087,1
2.864692157360625,4.264313392897309,0.23373677085631936,1.0,0.5,1.0,1.0324251781012188,0.6189158363991989,2.2829593279316724,1
3.9737317242574606,4.67281896764368,0.690358182583153,1.0,0.5,1.0,1.2746674682274968,19.277875743494626,4.992541925115836,1
3.4397096862674386,1.081733404303689,0.8426745478513047,1.0,0.5,1.0,1.5695579292135593,1.2779849329085364,5.509095558175815,1
0.8705276112253533,1.8286903377236436,0.14459338997983429,1.0,0.5,1.0,0.9994864674732049,0.5083658631070551,2.3939869882862355,1
2.6024047671374686,3.684248900624327,0.5015079379497716,1.0,0.5,1.0,0.7759692608981724,-7.492977887474903,8.038958673019309,1
1.5529042938321482,3.1545649177385986,0.6907502189715908,1.0,0.5,1.0,1.0168510431525055,9.708530647365764,7.4189997563144905,1
1.6413960829753609,1.6412734917024052,0.265076966400115,1.0,0.5,1.0,1.0158448407006992,0.546391424304019,2.3406184230571245,1
2.5400341558193036,0.294361023475887,0.43340525000977703,1.0,0.5,1.0,1.1699435619496266,0.4610043318984174,1.9980002577455636,1
0.8802433067154904,1.302803221616729,0.8928618047510829,1.0,0.5,1.0,0.9104943385627351,1.157113033465981,2.5215804629032634,1
0.8120250245736729,1.4754681392834468,0.40434951305704714,1.0,0.5,1.0,0.9848120614581183,0.6151632922006743,2.4180309464933605,1
4.237639277440952,0.5676131557484632,0.8422468867770743,1.0,0.5,1.0,1.5001548732672865,0.5883352403521915,5.406627748514649,1
3.7479422934378905,4.493025797418885,0.7557094433486117,1.0,0.5,1.0,1.545987871755723,9.825239487635917,4.407010617773451,1
3.1446522538979442,0.26513128421300935,0.8228076126583235,1.0,0.5,1.0,2.336421643721611,0.32607414126163276,1.0035006933675117,1
3.12497158072561,0.8473256981299448,0.8623442951541478,1.0,0.5,1.0,1.5741826658957865,0.9413229213160611,5.866894260275842,1
1.2374837891708728,0.9776071547715731,0.584308137500907,1.0,0.5,1.0,1.0571515761263568,0.6607292837172868,2.224384971139581,1
3.819969586147011,0.6601484490407467,0.41525712822234295,1.0,0.5,1.0,1.2953163145122821,0.5321499068362807,1.7704958520465195,1
2.519108121746169,2.288500762618923,0.48323115548805984,1.0,0.5,1.0,1.2319479265483866,0.9619436680762155,1.8352469958701363,1
2.5334987446601684,0.0874924495092505,0.8478109624403822,1.0,0.5,1.0,2.021026630108044,0.18263315733708674,1.1748596303132628,1
3.0985488026897112,3.530383659877109,0.6302409878935568,1.0,0.5,1.0,1.6714758186229832,1.9536031818224802,1.2913392094570153,1
4.805534206133294,2.768462199835549,0.38211077572437147,1.0,0.5,1.0,1.3283419529899962,0.9147663209081806,1.682524957121179,1
3.8877692654047205,0.9099619698504546,0.5754519655138222,1.0,0.5,1.0,0.5255909957316826,-0.38417173169181573,8.881298294196396,1
3.824269772093933,2.846649995193337,0.7728859644740336,1.0,0.5,1.0,2.5165083539443183,2.0943274334058533,0.8797431587290004,1
1.1452908176391217,4.072494956394358,0.8540728705863615,1.0,0.5,1.0,1.098015410999467,3.2445602336625794,1.8771233238129144,1
4.323758155876705,1.902978069835815,0.22242829507741535,1.0,0.5,1.0,1.0524705767988516,0.5430402045889484,2.2421771711250695,1
3.183849855895533,1.299405997969017,0.6610544199464485,1.0,0.5,1.0,0.7486185694678542,3.96778506669869,8.246552916352963,1
1.920360588419625,3.5964864013048876,0.4122879889691371,1.0,0.5,1.0,0.866459071214508,-34.21345064197931,8.020498574274383,1
2.6401564535086495,4.553748109413883,0.4184776539676235,1.0,0.5,1.0,0.7947811750164633,-6.666498594771171,7.712254211065336,1
0.7370664902298394,4.809667874160015,0.23205753006402008,1.0,0.5,1.0,0.9957595723947855,0.6095984948920143,2.387210105408673,1
1.8130123033719923,3.825430217464238,0.10040995008950199,1.0,0.5,1.0,1.0011255409560222,0.5074923984722647,2.389271661444686,1
3.910994161766939,2.460125172653223,0.6355528102324162,1.0,0.5,1.0,0.8388073083980958,72.94847538152223,6.983633219765892,1
2.0131683702741583,1.5160615542712896,0.8641978163098755,1.0,0.5,1.0,1.3811955160561262,1.861269751872251,6.509258784783116,1
4.5248205877509555,3.194608107547969,0.3789704503256439,1.0,0.5,1.0,1.2939538489206,0.9710593397159683,1.7266929424814592,1
0.9498660119558142,0.331372028364042,0.3189684797047326,1.0,0.5,1.0,0.9979453499786288,0.4895313606640229,2.4017520312791563,1
3.807029787798765,1.2918703741335147,0.3065290249737468,1.0,0.5,1.0,0.6581803208429082,5.361647841706061,8.76122797958006,1
2.8740251221803446,3.8460021224086614,0.8852270802206551,1.0,0.5,1.0,2.38823065839664,3.266504449108447,0.9235962679565732,1
4.82142463715921,2.8496597901021508,0.6167196612519571,1.0,0.5,1.0,0.8234888870142286,-13.694770484536235,6.495175990837044,1
2.0011458978462104,0.7451929293438925,0.6033021554295807,1.0,0.5,1.0,0.6811873606183791,1.1468170124407049,10.651496059393939,1
1.191283683123503,4.450490352047341,0.21805670521876888,1.0,0.5,1.0,1.0026216388230293,0.5878754540195786,2.370975983495432,1
3.5058273290307733,0.2698417466595515,0.6497895532939684,1.0,0.5,1.0,1.8691795562742841,0.3831645798581107,1.2235825112980885,1
1.3887530168465296,3.275899263785253,0.7718088713104009,1.0,0.5,1.0,1.0807169778743382,7.43801005956564,6.90507973616312,1
0.6161114137137098,1.7333289816991577,0.20447818977659873,1.0,0.5,1.0,0.9957533429045111,0.5211099615728985,2.402801450369505,1
1.7136597771169548,1.748191864848957,0.8768285752454128,1.0,0.5,1.0,1.5167159686225231,1.510190559055735,1.5029725322191188,1
2.139858739032653,3.4524497506969105,0.31657812380736045,1.0,0.5,1.0,1.0490328040417507,0.722592206114868,2.2252736359212726,1
1.6133664511988564,1.9636872151699243,0.5920438018354343,1.0,0.5,1.0,1.1588489885535083,1.0481517419102406,1.9648501760717647,1
3.15309086258584,1.999938353356681,0.24576016806346948,1.0,0.5,1.0,1.044568331257777,0.5570238348608804,2.2608994099264836,1
4.247660012119525,2.791305606020558,0.5749463066575449,1.0,0.5,1.0,0.6901872403213793,-3.5411224605567395,7.494741042854173,1
3.779567581676012,1.0577539483371639,0.8608331552056916,1.0,0.5,1.0,1.8111343253163468,1.2106494854955459,4.958726308942583,1
4.061008648216177,3.977613302242235,0.6983289163347082,1.0,0.5,1.0,2.276595675376808,2.527518167702896,0.943766137037642,1
1.4222849510875732,3.259351386857914,0.2947987170229249,1.0,0.5,1.0,1.014356637058425,0.6534936037419243,2.3271789298580576,1
2.8812845724115514,4.455719167999302,0.5270536273121733,1.0,0.5,1.0,0.7964139020109773,-6.831566363310117,7.572378837015987,1
0.797979600925786,3.7230400110601747,0.879789123670324,1.0,0.5,1.0,0.8531151034621153,3.093671970864604,2.3673023947199137,1
4.014569198680091,3.32292161958418,0.16062175958518116,1.0,0.5,1.0,1.0176923859466873,0.5298260713857976,2.337585719832864,1
1.783655669433171,0.2488667725442334,0.42685977955743337,1.0,0.5,1.0,1.079093122093506,0.4594095439387071,2.194352185622107,1
3.3644856055262338,4.102807619196753,0.4038747093694639,1.0,0.5,1.0,0.7136988165156591,-3.749469894223325,7.804913097707501,1
2.175540862457019,0.981402776410869,0.14085556083187464,1.0,0.5,1.0,1.0044349551522238,0.5029954447388844,2.380323281526581,1
3.607401764121196,2.184725454204779,0.5613849102429364,1.0,0.5,1.0,0.639868996182272,-2.8639630079132083,8.31911680827725,1
3.653834344011256,2.0003492555678024,0.7798798066495225,1.0,0.5,1.0,2.453264846222814,1.5296918768746806,0.9164944318435738,1
2.6630566647509544,2.6959881081911465,0.752564369869722,1.0,0.5,1.0,1.830434464751689,1.9063409122110624,1.2055949264344803,1
1.8474641272691585,3.659084942258958,0.31708139439749505,1.0,0.5,1.0,1.0359451043330135,0.7289560320926333,2.2576706989759256,1
3.925862579576195,3.06469383422899,0.8650190978185456,1.0,0.5,1.0,2.2365411484362023,3.9843253012821482,3.6714702990593175,1
2.6322573880427407,3.6364045295907683,0.15147158326305776,1.0,0.5,1.0,1.0076691229406176,0.5250062418294947,2.3670690655691176,1
3.7208201685290847,2.70608870802467,0.2846662749091012,1.0,0.5,1.0,1.092403226212814,0.6477390756951706,2.1308341441732312,1
4.1068906539137435,0.985432019442814,0.5034702397478873,1.0,0.5,1.0,0.49223639752441867,0.037307499046148516,8.881122390064908,1
3.400664636874824,0.44391519218639597,0.5535155500840299,1.0,0.5,1.0,1.5460606328466449,0.4790697119184349,1.4753255089171435,1
1.0141008279318102,4.559863970238903,0.2793565042302125,1.0,0.5,1.0,1.0003973355160287,0.6827552026890666,2.3613004213206046,1
3.0833353634061296,4.691619339217768,0.4564747629635799,1.0,0.5,1.0,1.2810454818677022,1.5352321627567496,1.70171910519821,1
0.5500337830115045,1.9079799218896727,0.5749002300944633,1.0,0.5,1.0,0.9015118813921249,0.9017136279155208,2.618435908520589,1
2.935558583219172,4.813767243559688,0.1755483538233171,1.0,0.5,1.0,1.01422104775582,0.5556110867395924,2.343103717605837,1
1.016001315100621,1.9019536029645816,0.44893191127646326,1.0,0.5,1.0,1.0018110623153293,0.7344290138797318,2.3499352511816705,1
4.17342402665238,0.8709714932300616,0.11832068513866717,1.0,0.5,1.0,1.0071131349563238,0.5014244689939997,2.3727290909205903,1
3.653259139607864,2.2318976211038017,0.13269566486615034,1.0,0.5,1.0,1.0082064132027566,0.509203256450192,2.368210694249852,1
4.684771828009063,0.22698033155896635,0.4818721863218697,1.0,0.5,1.0,0.4397331832813608,0.6826322729640781,8.769810945818447,1
2.1243414491774972,4.772149444064251,0.4375827944016093,1.0,0.5,1.0,1.127388168959126,1.3360228498992806,1.9758688724837523,1
1.4477204662213736,4.302390919280837,0.5175251265010766,1.0,0.5,1.0,1.0789309846004311,1.5305521574855543,2.055524964293152,1
1.2175296434767555,0.6802798286275946,0.5803090372994063,1.0,0.5,1.0,1.0513599750151017,0.5593662962374095,2.2526640699811153,1
0.7731344288002968,1.7310680936353302,0.6455074375715514,1.0,0.5,1.0,0.9290052612094827,0.9963647587898525,2.5104043660858872,1
3.720877449650029,3.2901862126559402,0.2123083297143664,1.0,0.5,1.0,1.0366532759494682,0.5704048135812179,2.279212554491865,1
0.5864909820912294,3.241309444673091,0.403609214014894,1.0,0.5,1.0,0.9667616432361309,0.8190032119112481,2.4355099971428644,1
2.9818793726605293,0.6374947375099238,0.21292456969887033,1.0,0.5,1.0,1.0258574117876664,0.5031636215147575,2.3195473260843666,1
1.242022161277545,3.5615758607838384,0.264704576393654,1.0,0.5,1.0,1.0059241421199012,0.621218961293957,2.3559726724852346,1
1.45333259313207,4.0846621127625475,0.3986521577285086,1.0,0.5,1.0,1.0379461134382355,0.9878186235565133,2.215506834540413,1
4.144261131997169,2.5084149418969237,0.5611420345753281,1.0,0.5,1.0,1.7557642357122862,1.311292377841167,1.246323353879018,1
2.107789732542062,2.350143579622157,0.42283443640246376,1.0,0.5,1.0,0.7999513365060082,33.12213826583681,8.762433685831649,1
2.9498912049818466,4.46097274539821,0.5958347460764157,1.0,0.5,1.0,1.5414536084189894,2.215554603638606,1.3799095264236496,1
3.1138808291021527,3.147940121439761,0.11339865076672587,1.0,0.5,1.0,1.0039337226754255,0.5082456476892511,2.380849061345421,1
1.537378932462556,2.072649515247144,0.8811709878063673,1.0,0.5,1.0,1.392522436437966,1.7788725496155628,1.6155563176227277,1
3.8370716397912976,4.558100453492152,0.5455774011685735,1.0,0.5,1.0,1.6396669606169898,2.0634535866289827,1.2957202697129135,1
4.4119286838084,2.3262553611812438,0.8252242086150097,1.0,0.5,1.0,1.9297433607601207,3.1458701989847944,4.103830913676901,1
4.9642468963880075,3.3247990885777097,0.4848869144044722,1.0,0.5,1.0,1.6596585257216594,1.4019178071452305,1.3045103534643825,1
3.69976809746279,4.7556226450557,0.47094583814177604,1.0,0.5,1.0,0.6966331455500845,-2.9473283113030084,7.599620601594064,1
3.6058221372335626,0.2370047195612751,0.5655478544257153,1.0,0.5,1.0,1.634541967061516,0.39587118507517627,1.396166504873168,1
1.8677951177549657,3.8308362453968092,0.33360489362055556,1.0,0.5,1.0,1.0430792029333487,0.7835282979761646,2.2314264646574555,1
3.2072587855638908,2.4913582620444514,0.8979119155236196,1.0,0.5,1.0,2.1622624940022126,2.9915569304980925,4.058038008253447,1
4.421544334601306,0.43935843113895146,0.8305751245423136,1.0,0.5,1.0,1.3563340096986325,0.4191850619907968,5.564968043577107,1
3.948565841252911,0.5570572565184628,0.6980006641431081,1.0,0.5,1.0,2.2242883051220677,0.5329308504384018,1.023015568226887,1
4.640063715386809,1.5009453103540564,0.5444918288176995,1.0,0.5,1.0,0.5398277747959139,-0.43134897034553626,8.156295596374989,1
1.187259344667192,1.8433912877795415,0.49430136402850156,1.0,0.5,1.0,1.0280005916422987,0.7967886279224181,2.2721143619825637,1
2.4454550858231308,0.9450228531893845,0.8856433839285381,1.0,0.5,1.0,1.5555489905584332,1.0464974936490892,6.315972254416788,1
0.5834892289647922,0.8820548876486112,0.3392331008246,1.0,0.5,1.0,1.0974282439128853,1.032684957778868,10.317128973631004,1
1.6186888612838422,0.30125703957873173,0.42222654568231965,1.0,0.5,1.0,1.0604086208722625,0.46941842827964125,2.238190799765358,1
1.578701117707236,1.6643285997639463,0.18600564107035408,1.0,0.5,1.0,1.0048346184299015,0.5158571232962659,2.376965826412251,1
4.391289063092666,3.930209166040143,0.1118176303857351,1.0,0.5,1.0,1.006402097855995,0.5111440393163448,2.3731026372537816,1
0.6428565999769715,3.331001428557177,0.31638326266159816,1.0,0.5,1.0,0.9858377203517827,0.6696321664551582,2.4058148294692936,1
2.09964503463289,2.4256757372949393,0.8560843970658218,1.0,0.5,1.0,1.4359521717652108,3.324331290853261,5.685520999158337,1
1.0414084999413964,1.7961676178079389,0.709984487642267,1.0,0.5,1.0,1.0170510949208331,1.1763765444553724,2.2513501058530476,1
3.1504120276782093,1.8292211426066345,0.5085694169469187,1.0,0.5,1.0,1.3908121630943209,0.9137205046738813,1.614568875101502,1
0.659624522066734,1.7436427407104294,0.6551520068540473,1.0,0.5,1.0,0.8912765920588435,1.0030635198288405,2.6255378587413283,1
0.5776503175701877,2.43704962771599,0.23905293730093896,1.0,0.5,1.0,0.9926939660135077,0.5513562150880934,2.4065040077906015,1
1.3496871441717755,1.5074959959895256,0.2721260759091856,1.0,0.5,1.0,1.0091830988132806,0.5424528588851288,2.3601275341047665,1
1.0077198614719498,1.4216788499192068,0.7116339156912822,1.0,0.5,1.0,1.0031692095533018,0.9772917098203411,2.313152373566568,1
3.1249873795372207,3.865718095719433,0.7702664003725526,1.0,0.5,1.0,2.1255513857445885,2.7563371955927436,1.0181253393132474,1
3.7210151204007422,1.0221299777838366,0.405813313615741,1.0,0.5,1.0,0.5377373420432965,-0.912680058091097,9.083869993566731,1
1.84209012536768,3.753547789067786,0.593664014765634,1.0,0.5,1.0,1.2220388016172696,1.7746086931103608,1.784838721210603,1
3.3359099683176674,4.344646670958932,0.29015177954784044,1.0,0.5,1.0,1.0815705079054123,0.7613115404153094,2.139968745258861,1
1.7182938981604277,3.277974368726058,0.7794051759422629,1.0,0.5,1.0,1.387531582767887,2.3435735230773536,1.5610496738903357,1
0.5499786733299734,4.560724267481931,0.3140301897318698,1.0,0.5,1.0,0.9826868547784453,0.7367915932000757,2.4033240332830133,1
1.9592740138109608,3.208149311679348,0.8327014011355669,1.0,0.5,1.0,1.6070637263816268,2.5113715998910435,1.3576919899015034,1
0.7968424121364648,2.341189720760531,0.7487622343321211,1.0,0.5,1.0,0.9049316489061271,1.5491933749977285,2.4800487258208355,1
2.7328857226593235,3.0069277662410254,0.6719533618207145,1.0,0.5,1.0,0.9945814172927749,11.902575859084012,6.885273558510103,1
3.3259344069064105,0.07161418015534604,0.8113182267925079,1.0,0.5,1.0,2.393371600198228,0.19026417914231974,0.9797687096948806,1
1.6022617385323459,2.140343030019307,0.7753523912025791,1.0,0.5,1.0,1.31669229292275,1.562632764082052,1.7006001017722654,1
2.075902775629828,2.1857751820283373,0.58520299439032,1.0,0.5,1.0,1.2716958786801853,1.1411740901455725,1.7679993438093515,1
2.0765726264306266,1.3908985927036026,0.5170941282029243,1.0,0.5,1.0,1.1933779680986427,0.7533693337128939,1.9271947641506848,1
1.3047806650952944,1.9774629540729345,0.27033671359264777,1.0,0.5,1.0,1.0077139012364558,0.5600226612995549,2.3613056509916412,1
1.0559078179202888,4.85316565187107,0.7588669362567877,1.0,0.5,1.0,1.0126006389008444,30.92983153570854,6.640868945674987,1
4.8134373902504395,2.0867514598295283,0.3084019761257838,1.0,0.5,1.0,1.1725143662000532,0.6539824863665842,1.9614960326258581,1
4.549832399679731,1.2767840371352341,0.44330553751527757,1.0,0.5,1.0,0.5039281882213766,-0.05486800852573245,8.449546743273885,1
3.2946298741944613,1.0603037639572794,0.4885244202793596,1.0,0.5,1.0,0.5318753884480979,-0.7898344782128259,9.45120625695696,1
4.059497923176668,2.999113920113122,0.3667563193609721,1.0,0.5,1.0,1.2248873011265324,0.8752280861284893,1.845003595076867,1
1.143949159687512,2.237046840694754,0.47257513654679684,1.0,0.5,1.0,1.019087106353957,0.8433798501995146,2.287160481706652,1
1.7479625280424251,1.9454005418983256,0.403730416343705,1.0,0.5,1.0,1.064486630023374,0.7041341657393848,2.1928991035158485,1
0.9942451866005411,4.524038198349976,0.7371213181113275,1.0,0.5,1.0,0.9990071177766894,27.031216353137218,6.969871448925064,1
3.224619424570911,1.2798355155517405,0.5441482599176893,1.0,0.5,1.0,0.56609091100739,-1.6562612951249456,9.282890834809558,1
2.148540260237739,1.0590265084311112,0.32422385275918775,1.0,0.5,1.0,1.051970394933929,0.5433445647413294,2.245437208807055,1
3.100183583002686,1.497729485312635,0.6113851737292397,1.0,0.5,1.0,0.6729628977499992,-82.21420525741223,8.731376615234227,1
4.367356898647229,3.695803671703386,0.8079439188825375,1.0,0.5,1.0,1.9601765093666972,5.714462788728126,3.777563262268809,1
4.4722679896261415,3.7631979971620835,0.4890456429254022,1.0,0.5,1.0,1.5931578340128094,1.5449213970265294,1.3544276236005235,1
1.481806948537481,0.27340710083789466,0.4074170634052806,1.0,0.5,1.0,1.041424233661218,0.46959128009458323,2.2859522899684235,1
1.0279361531917335,0.5839262811101609,0.3382193472350149,1.0,0.5,1.0,1.0013777870652663,0.506294357199437,2.3888755956957697,1
2.036771980993934,4.883214107829498,0.2126125799829054,1.0,0.5,1.0,1.0133159954801483,0.5963809379269098,2.338956248046159,1
3.299689286539382,0.1530780796776926,0.7751342199946132,1.0,0.5,1.0,2.2291240498206863,0.2667497592487008,1.04391876242315,1
0.9916874681973612,1.9438531645515023,0.49335847333538185,1.0,0.5,1.0,0.9987737770042199,0.8075378766187042,2.3467599526834517,1
4.062666247654837,2.3937234049971083,0.3205005998769207,1.0,0.5,1.0,1.148296155769411,0.6871356711543732,2.0060752015905594,1
4.086486716191746,1.002607643840342,0.8723217426958465,1.0,0.5,1.0,1.9764879620531088,1.1248323799897373,4.637406372997187,1
3.4163940669487305,0.12316501131638846,0.8668475959524706,1.0,0.5,1.0,2.7085210686475514,0.19746984738701817,0.8749160862986889,1
4.384224381955882,1.0134637886438576,0.884654012994798,1.0,0.5,1.0,2.227222823981135,1.121126471856916,4.2532087835919254,1
2.3914047352084498,4.8889167323953515,0.5124992746819123,1.0,0.5,1.0,1.2533946838492493,1.8329432653917643,1.7218314750202446,1
2.3287745543636547,1.8534878091193434,0.6944499096609821,1.0,0.5,1.0,1.534166343925561,1.239820612642825,1.4629495338701672,1
3.963341562140829,4.094108027329046,0.7166819767129032,1.0,0.5,1.0,2.3237816975135894,2.6849870606545485,0.9249697815414678,1
1.1618356979017181,0.2592343970544214,0.34099223674641477,1.0,0.5,1.0,1.0080302876415466,0.48163008263012685,2.374030779685291,1
1.987931935991531,1.9392168245319734,0.5554935207190663,1.0,0.5,1.0,1.2182823159703384,0.9866836868101688,1.8635673276544642,1
1.7316300701422527,4.878585233858247,0.4020989382136956,1.0,0.5,1.0,0.9118577389493637,-18.267330317824793,7.468747242338851,1
1.4725775673762072,1.998127727132677,0.45840276947223757,1.0,0.5,1.0,1.0588945423625296,0.7902417801944539,2.1961334632297946,1
2.9702792676333702,0.938661196998416,0.45753920164230155,1.0,0.5,1.0,0.5585942958871214,-3.515597840882267,9.755021370201275,1
4.730414953080365,0.6578640138666275,0.7404997405202691,1.0,0.5,1.0,2.805146690035845,0.6010919796946547,0.8115810172318187,1
1.595387354347275,1.644068642464731,0.8122247293923367,1.0,0.5,1.0,1.3524065845884414,1.3049729984852254,1.682469257862082,1
2.578833575936036,4.635114161642493,0.11096795685503968,1.0,0.5,1.0,0.9774278370661544,8.257692454012444,6.643285920126604,1
2.98667397836902,0.3723601341035593,0.5041301819500389,1.0,0.5,1.0,0.463021666184629,1.8724907054770719,10.449251201734604,1
3.9062550764744817,0.7142186253708893,0.2767968644110884,1.0,0.5,1.0,1.0881389529595549,0.5126900781718442,2.1597863514493385,1
4.282544682511437,3.75751101010118,0.5566519058393933,1.0,0.5,1.0,0.7223233475679204,-3.7962435143841695,7.225826604462286,1
3.150154312191564,0.9812045381928469,0.512807853626458,1.0,0.5,1.0,0.5328075132734325,-0.9456919968887747,9.63373487481332,1
4.54366083248365,2.163169562052461,0.15681145156302254,1.0,0.5,1.0,1.0183946244150321,0.5156536425483018,2.3379696905396505,1
4.733184286733558,3.9058823785726036,0.15938688760666092,1.0,0.5,1.0,1.020861124575953,0.5351656202719535,2.3277527188301024,1
2.3841922107280604,0.7618348875353936,0.8072107344975494,1.0,0.5,1.0,1.1117088001762985,0.8749035749713042,7.833253794504557,1
3.4451858819191754,4.648591806828927,0.4758081814624423,1.0,0.5,1.0,0.7163823878588889,-3.502895525150251,7.651798386676158,1
4.955762819447903,0.38059580222339073,0.28629371338600784,1.0,0.5,1.0,0.527337686205845,0.15255341635671452,9.17384812554094,1
4.136566847256783,2.9539483855173176,0.836579225184131,1.0,0.5,1.0,2.0615912848503877,4.042471465456566,3.8523699941308998,1
2.1806095456339127,0.011505462706851155,0.47462074274199295,1.0,0.5,1.0,1.1648278658197204,0.38922171630096974,2.019783794012654,1
1.1218169426330693,0.787845759883069,0.27157317142760623,1.0,0.5,1.0,1.003156881366109,0.5116769706269888,2.382715854474208,1
1.410484875777283,2.10839902888083,0.5513564259769144,1.0,0.5,1.0,1.085117816359163,0.989744483491701,2.114507599466588,1
4.219628481000183,0.14196373031044152,0.14952273974861516,1.0,0.5,1.0,1.0144427615374871,0.49716504416228935,2.352336075500214,1
2.049994890673864,2.10452839712519,0.1786541378048786,1.0,0.5,1.0,1.0079506352962226,0.5202618575049579,2.367136477391374,1
3.959204237071257,1.2726118467192504,0.8901833010622807,1.0,0.5,1.0,2.2420620929815627,1.4321499308434136,4.269914351698754,1
3.437716078405337,0.3381570179004273,0.8256953646369628,1.0,0.5,1.0,2.520792514967712,0.3798441398761294,0.9273372552714882,1
2.5321710788185503,4.016811706788951,0.6778837780894166,1.0,0.5,1.0,1.0710702673573576,21.11249209395257,6.339705191427255,1
1.798037834651488,2.4688247823747567,0.13984670064845953,1.0,0.5,1.0,1.0027916615944334,0.5112694357558719,2.3837002932107816,1
0.6788411496975373,1.6871064627284227,0.8340265316993797,1.0,0.5,1.0,0.7990032860160319,1.3443346318587583,2.8403171108245635,1
3.8079943797481848,3.8231650982492837,0.4375137431452589,1.0,0.5,1.0,0.6541564664480652,-2.273621009744004,7.8760163373931595,1
4.807625697387496,2.8317943176138582,0.5839625971437415,1.0,0.5,1.0,0.7139149321387379,-3.901307815587186,7.028453932735112,1
